lon,lat,number,street,unit,city,district,region,postcode,id,hash,tz
-105.0656536,39.6523597,3550,S Kendall St,Unit 4-308,,,,,,c223a6e4d784c974,America/Denver
-105.0657494,39.6512263,3550,S Kendall St,Unit 8-102,,,,,,8cf3d72c18e8c99e,America/Denver
-105.0658837,39.6513283,3550,S Kendall St,Unit 8-206,,,,,,51ec83ceb910881e,America/Denver
-105.0657252,39.6522639,3550,S Kendall St,Unit 4-102,,,,,,6121b2af87cb4949,America/Denver
-105.0653229,39.6518479,3550,S Kendall St,Unit 5-204,,,,,,b764c8ed9a11dfd6,America/Denver
-105.0662957,39.6513271,3550,S Kendall St,Unit 9-201,,,,,,f825f78c21c83676,America/Denver
-105.0659639,39.6515702,3550,S Kendall St,Unit 6-208,,,,,,f177692b2072f275,America/Denver
-105.065861,39.6527009,3550,S Kendall St,Unit 2-302,,,,,,ff15fe3fc8e66bec,America/Denver
-105.0658779,39.6522617,3550,S Kendall St,Unit 4-303,,,,,,ee76bfb2fc75941e,America/Denver
-105.0661612,39.651818,3550,S Kendall St,Unit 10-207,,,,,,9416ede20f2b7eb0,America/Denver
-104.9776126,39.7653438,3235,Larimer St,Unit 116,,,,,,381bf3d0a390d427,America/Denver
-104.9774888,39.7652499,3235,Larimer St,Unit 312,,,,,,5ad92cd02263d9b2,America/Denver
-104.9777015,39.765347,3235,Larimer St,Unit 219,,,,,,9fa3e8fd609d68d7,America/Denver
-104.977457,39.7652223,3235,Larimer St,Unit 211,,,,,,76e8bd8acab351c0,America/Denver
-104.9778363,39.7653997,3235,Larimer St,Unit 323,,,,,,c2e3064bd6ccaa10,America/Denver
-104.9779222,39.7653342,3235,Larimer St,Unit 324,,,,,,8577d2360ce96849,America/Denver
-104.9781915,39.7645118,3235,Larimer St,Unit 247,,,,,,b45a1c507453ef75,America/Denver
-104.9778505,39.7653998,3235,Larimer St,Unit 523,,,,,,d9ed1a799ec69666,America/Denver
-104.9781082,39.7651923,3235,Larimer St,Unit 330,,,,,,39f201fb81b6709c,America/Denver
-104.9778886,39.7645819,3235,Larimer St,Unit 151,,,,,,01941fa5f32752ce,America/Denver
-104.9777505,39.7654597,3235,Larimer St,Unit 421,,,,,,4ebb5ba36b4c50e5,America/Denver
-104.9782764,39.7645754,3235,Larimer St,Unit 246,,,,,,d40b4e8f18493433,America/Denver
-104.9785979,39.7648815,3235,Larimer St,Unit 539,,,,,,f6303f242ef05a9a,America/Denver
-104.9775777,39.7652586,3235,Larimer St,Unit 414,,,,,,d2d162bfb7f774d8,America/Denver
-104.9783117,39.7650944,3235,Larimer St,Unit 235,,,,,,80c995680b6ae6ce,America/Denver
-105.0011561,39.7386248,1045,W 14th Ave,Apt 204,,,,,,d72e57b213fb5dcb,America/Denver
-104.77083,39.7825995,4752,N Tower Ct,,,,,,,a8791d288995e529,America/Denver
-104.7700796,39.7815407,4698,N Tower Dr,,,,,,,b583b5c2dd1ad118,America/Denver
-105.0506624,39.7334244,4925,W 10th Ave,Unit 1-104,,,,,,697d39baa1fde0df,America/Denver
-104.9850383,39.6793915,2050,S Sherman St,,,,,,,e32c803c305a6dc4,America/Denver
-105.0104396,39.7621906,1925,W 32nd Ave,Unit 501,,,,,,078e19733997e746,America/Denver
-105.0247361,39.7132984,182,S Federal Blvd,,,,,,,80624d99dced88fc,America/Denver
-105.0510584,39.7332172,4925,W 10th Ave,Unit 2-112,,,,,,94378a9bffd4756c,America/Denver
-104.8574514,39.6582555,3320,S Kenton St,Apt 1-1307,,,,,,712b391bb3e07222,America/Denver
-104.8574179,39.6584173,3320,S Kenton St,Apt 1-1205,,,,,,41a699070f9cc6a4,America/Denver
-104.857835,39.6582549,3320,S Kenton St,Apt 1-1314,,,,,,8075a5146239c1a1,America/Denver
-105.0103545,39.7621436,1925,W 32nd Ave,,,,,,,34d305ce86c0b6d0,America/Denver
-104.9545335,39.7140947,2821,E Cedar Ave,Bldg 19,,,,,,9657aec9cff0c885,America/Denver
-104.982011,39.6895414,431,E Florida Ave,,,,,,,a30b51636146651f,America/Denver
-104.9541461,39.7136289,2821,E Cedar Ave,Bldg 2,,,,,,816372074a2b7db0,America/Denver
-105.0236337,39.6662476,2727,S Decatur St,Unit B,,,,,,d6f3bbbecc86fdef,America/Denver
-105.0428814,39.7800031,4585,N Stuart St,,,,,,,4057a0ed7da93fa2,America/Denver
-105.0254884,39.7513262,3007,W 23rd Ave,,,,,,,faf25e82ba0197c3,America/Denver
-104.6799352,39.8541138,26340,E 88th Ave,,,,,,,fada23459ae50190,America/Denver
-105.0235981,39.6662612,2727,S Decatur St,Unit A,,,,,,67ea37ad47497bf6,America/Denver
-104.9961264,39.7210336,300,N Galapago St,,,,,,,812ab4a329f408e9,America/Denver
-104.9697351,39.7303038,861,N Humboldt St,Apt F,,,,,,3e2d806576231ba6,America/Denver
-104.6740082,39.8734481,9710,N Riverwood St,Unit B,,,,,,e6cbd6280fabf996,America/Denver
-104.674009,39.8733767,9710,N Riverwood St,Unit A,,,,,,c882d9d55daebdb7,America/Denver
-104.9782778,39.723756,466.0 1/2,N Washington St,,,,,,,57448c9df1a527b1,America/Denver
-104.981922,39.6895547,435,E Florida Ave,,,,,,,183021266197bc7a,America/Denver
-104.6739948,39.8739778,9736,N Riverwood St,Unit A,,,,,,e225b79c8f1356c9,America/Denver
-105.0235769,39.6662501,2727,S Decatur St,,,,,,,4071afeec569daf9,America/Denver
-104.9048846,39.715869,7108,E Lowry Blvd,Unit 3134,,,,,,1feba29702c1bcc4,America/Denver
-105.0396173,39.7358002,1255,N Perry St,,,,,,,b9fa49d6e898e7d9,America/Denver
-104.9041168,39.7158707,7108,E Lowry Blvd,Unit 3172,,,,,,d7c977e13a416156,America/Denver
-104.9040778,39.7158595,7108,E Lowry Blvd,Unit 3170,,,,,,0e3673d6d748bf57,America/Denver
-104.9513444,39.7205313,255,N Saint Paul St,Apt 514,,,,,,615fa27ed041a1d6,America/Denver
-104.9040661,39.7155629,7108,E Lowry Blvd,Unit 2161,,,,,,2557b9408e08d14e,America/Denver
-104.9045619,39.7157851,7108,E Lowry Blvd,Unit 2139,,,,,,bcada5302a8475d1,America/Denver
-104.9050418,39.716202,7108,E Lowry Blvd,Unit 4125,,,,,,f9c3af74f1d1b398,America/Denver
-104.9040761,39.7156343,7108,E Lowry Blvd,Unit 1167,,,,,,ec299bcd52f43af2,America/Denver
-104.9040661,39.7155629,7108,E Lowry Blvd,Unit 3161,,,,,,94a367587c0d23ab,America/Denver
-105.0322536,39.7490912,3451,W 21st Ave,,,,,,,3eabe88f0e9b3150,America/Denver
-104.9565576,39.7382214,2530,E 14th Ave,Apt 6,,,,,,129eba2702168c62,America/Denver
-104.9578037,39.7389437,1431,N Columbine St,Apt 7,,,,,,2240326433feb0d1,America/Denver
-104.9497896,39.7370095,1313,N Steele St,Apt 305,,,,,,3ce4c2e71fbcf246,America/Denver
-104.9498683,39.7369495,1313,N Steele St,Apt 501,,,,,,45b96ec8fff5b71d,America/Denver
-104.9515497,39.7388351,1418,N Milwaukee St,Apt 2,,,,,,fe7c40960513f26d,America/Denver
-104.9497007,39.7370091,1313,N Steele St,Apt 604,,,,,,137dabb3d252cdb7,America/Denver
-104.9430099,39.7122206,245,S Jackson St,Apt C,,,,,,79c45c208de39b33,America/Denver
-104.9512879,39.7381997,1374,N Milwaukee St,Apt 7,,,,,,a2d5ebcfef01d94f,America/Denver
-104.9498714,39.7370071,1313,N Steele St,Apt 606,,,,,,ccff4e3fbbf46210,America/Denver
-104.9565576,39.7382214,2530,E 14th Ave,Apt 2,,,,,,a5bc5f313910b607,America/Denver
-104.9497865,39.7369518,1313,N Steele St,Apt 302,,,,,,3895bda2727d4abc,America/Denver
-104.9514231,39.7382003,1374,N Milwaukee St,Apt 5,,,,,,ff160b53410c944b,America/Denver
-104.9497129,39.7372672,1327,N Steele St,Apt 302,,,,,,49e42abdd37e4cea,America/Denver
-104.9535116,39.738501,2829,E 14th Ave,Apt 7,,,,,,32ddc1219ad81194,America/Denver
-104.9565965,39.7382436,2530,E 14th Ave,,,,,,,8588251b5b764ee2,America/Denver
-105.0512295,39.7664958,5016,W 36th Ave,,,,,,,1cf4b7917dc6ccd5,America/Denver
-105.0071954,39.6959117,1145,S Quivas St,Apt 307,,,,,,fa1f8c29b71db6bd,America/Denver
-105.006903,39.6960532,1145,S Quivas St,Apt 302,,,,,,324f83a2517af3c5,America/Denver
-105.006903,39.6960532,1145,S Quivas St,Apt 102,,,,,,824add929788d654,America/Denver
-105.006903,39.6960532,1145,S Quivas St,Apt 202,,,,,,edcb8bc0f3669ab4,America/Denver
-104.9402244,39.7432483,4016,E 17th Avenue Pkwy,,,,,,,e719db2aa7ba2e09,America/Denver
-104.9130984,39.6454786,3905,S Monaco Street Pkwy,,,,,,,4347d5e76f18aadd,America/Denver
-105.0013709,39.7519183,1595,Wynkoop St,Ste 100,,,,,,93d3f58f5a9dd751,America/Denver
-104.9854435,39.785995,4918,N Lincoln St,,,,,,,d2ceeb1c72f776b7,America/Denver
-104.7726192,39.7785338,4509,N Tower Rd,,,,,,,d8d688f9dcac2e2b,America/Denver
-104.8888552,39.6445699,8525,E Mansfield Ave,,,,,,,a611c415add56c26,America/Denver
-105.0013709,39.7519183,1595,Wynkoop St,Ste 900,,,,,,05d8ec50b4558c72,America/Denver
-104.9131202,39.6454211,3907,S Monaco Street Pkwy,,,,,,,868355354081dfeb,America/Denver
-104.772576,39.7782481,4501,N Tower Rd,,,,,,,b43973b712f89e71,America/Denver
-105.0013709,39.7519183,1595,Wynkoop St,Ste 250,,,,,,757238539172b1ca,America/Denver
-105.0013709,39.7519183,1595,Wynkoop St,Ste 800,,,,,,590d532e949d6590,America/Denver
-105.0326943,39.6573424,3400,S Lowell Blvd,Apt 9-207,,,,,,12101cc92231593e,America/Denver
-105.0301498,39.6586198,3400,S Lowell Blvd,Apt 2-207,,,,,,d8afc14c95314f08,America/Denver
-105.0310188,39.6572012,3400,S Lowell Blvd,Apt 7-307,,,,,,04c90f8f64e47d0a,America/Denver
-105.0301633,39.6581998,3400,S Lowell Blvd,Apt 3-301,,,,,,125a23696d705b54,America/Denver
-105.032776,39.6573372,3400,S Lowell Blvd,Apt 9-305,,,,,,64cc8dc5289bc3a6,America/Denver
-105.0310446,39.6586563,3400,S Lowell Blvd,Apt 12-104,,,,,,9bcc040164257c0b,America/Denver
-105.0300124,39.6589871,3400,S Lowell Blvd,Apt 1-307,,,,,,ea8e98e0eb52f367,America/Denver
-105.0307972,39.6590067,3400,S Lowell Blvd,Apt 13-103,,,,,,faf55c491a0502ff,America/Denver
-105.0304895,39.6577454,3400,S Lowell Blvd,Apt 5-306,,,,,,2751852a4bfce7f3,America/Denver
-105.0306433,39.6581221,3400,S Lowell Blvd,Apt 4-205,,,,,,57cf21f05f280d62,America/Denver
-104.8675342,39.7991304,10307,E 56th Pl,,,,,,,5df8afeefe2708af,America/Denver
-105.0311256,39.6571742,3400,S Lowell Blvd,Apt 7-305,,,,,,83815f8f4a9fb5f2,America/Denver
-105.0305726,39.6580779,3400,S Lowell Blvd,Apt 4-107,,,,,,4c08948d69208210,America/Denver
-105.0310446,39.6586563,3400,S Lowell Blvd,Apt 12-304,,,,,,be2c55d6c0e2ce9f,America/Denver
-104.8726663,39.7991194,9827,E 56th Pl,,,,,,,6ff19777a83f2567,America/Denver
-104.8753002,39.7991005,9607,E 56th Pl,,,,,,,bcfafe586a58fde5,America/Denver
-105.0317568,39.6573167,3400,S Lowell Blvd,Apt 8-206,,,,,,9a4349942d43740f,America/Denver
-105.0311009,39.6587471,3400,S Lowell Blvd,Apt 12-206,,,,,,f8d3e93dddb6bbe0,America/Denver
-105.0308076,39.6590452,3400,S Lowell Blvd,Bldg 13,,,,,,62170a61512b2d71,America/Denver
-105.0301419,39.6571538,3400,S Lowell Blvd,Apt 6-308,,,,,,2a1aa0af78314664,America/Denver
-105.0317568,39.6573167,3400,S Lowell Blvd,Apt 8-306,,,,,,1b7f53d446a84cf4,America/Denver
-105.0311009,39.6587471,3400,S Lowell Blvd,Apt 12-306,,,,,,bd6922df58f63f4e,America/Denver
-105.0301046,39.6590095,3400,S Lowell Blvd,Apt 1-304,,,,,,0473dfcfef3d73c7,America/Denver
-105.0301589,39.6572664,3400,S Lowell Blvd,Apt 6-104,,,,,,a4c22d2256cb67a9,America/Denver
-105.0316431,39.6573217,3400,S Lowell Blvd,Apt 8-303,,,,,,53cc9c4dd8f53d51,America/Denver
-105.0301419,39.6571538,3400,S Lowell Blvd,Apt 6-108,,,,,,0e71d8364383ea92,America/Denver
-105.0302405,39.6572695,3400,S Lowell Blvd,Apt 6-101,,,,,,4a536a4e2b7057b8,America/Denver
-105.0306051,39.6579984,3400,S Lowell Blvd,Apt 4-104,,,,,,693010963f96b346,America/Denver
-105.032715,39.6574303,3400,S Lowell Blvd,Apt 9-101,,,,,,63a3c378d4355c1e,America/Denver
-105.031696,39.6573768,3400,S Lowell Blvd,Apt 8-301,,,,,,5508e50a857d6d1c,America/Denver
-105.0300713,39.6581473,3400,S Lowell Blvd,Apt 3-107,,,,,,e7d9b821bda6c038,America/Denver
-104.8757271,39.67168,2525,S Dayton Way,Apt 1207,,,,,,bc23ec6a2254e02c,America/Denver
-104.9113074,39.696459,6600,E Mississippi Ave,Apt 9,,,,,,fd611fffa30c5926,America/Denver
-105.0149888,39.6825305,1885,S Yuma St,,,,,,,c033f97e725af32b,America/Denver
-104.8753106,39.6693799,2525,S Dayton Way,Apt 1809,,,,,,ce3fdc81fae2a2ad,America/Denver
-104.8740905,39.6691566,2525,S Dayton Way,Apt 2307,,,,,,5519f3f88f3f4907,America/Denver
-104.9674163,39.750515,2259,N Gilpin St,,,,,,,89e36ae262d0b1f1,America/Denver
-105.0155407,39.7580307,2880,N Zuni St,Unit 202,,,,,,a624030cc429c009,America/Denver
-105.0194536,39.6811761,1960,S Clay St,,,,,,,01f3df46144c8fc2,America/Denver
-105.0153015,39.7581698,2880,N Zuni St,Unit 209,,,,,,6e79cd1ca61ddee8,America/Denver
-105.0153656,39.7581536,2880,N Zuni St,Unit 407,,,,,,1e03bc2c0b9c2be7,America/Denver
-104.9959515,39.729546,828.0 1/2,N Galapago St,,,,,,,abd353dfd748d682,America/Denver
-105.0155684,39.7581516,2880,N Zuni St,Unit 403,,,,,,0738deb814f1cfc2,America/Denver
-104.9330194,39.7300859,843,N Dexter St,,,,,,,92e4de8c9f82ad90,America/Denver
-105.0155225,39.7580883,2880,N Zuni St,Unit 400,,,,,,2b391f85053341ba,America/Denver
-104.9675228,39.7505484,1628,E 23rd Ave,,,,,,,742c4db0d10209fb,America/Denver
-105.0153656,39.7581536,2880,N Zuni St,Unit 207,,,,,,25ee45c4a57c5afe,America/Denver
-105.0152975,39.7582301,2880,N Zuni St,Unit 410,,,,,,de25aaef7105d496,America/Denver
-104.9900263,39.761102,2520,Wewatta Way,Unit 649,,,,,,c5a69337d95174a9,America/Denver
-104.99069,39.7612997,2520,Wewatta Way,Unit 607,,,,,,8342288efbbc5e44,America/Denver
-104.9901827,39.7611136,2520,Wewatta Way,Unit 343,,,,,,e7882e5106944e63,America/Denver
-104.9907119,39.7612202,2520,Wewatta Way,Unit 405,,,,,,7ae9c2bba5519a33,America/Denver
-104.9901074,39.7616816,2520,Wewatta Way,Unit 534,,,,,,e79f8d79d4704484,America/Denver
-104.9903065,39.7616907,2520,Wewatta Way,Unit 230,,,,,,87c89ff793aa5c47,America/Denver
-104.9906892,39.7614095,2520,Wewatta Way,Unit 411,,,,,,81bb69bdd217690a,America/Denver
-104.9901796,39.7615391,2520,Wewatta Way,Unit 129,,,,,,38aaaeb44f64a95c,America/Denver
-104.9907155,39.7617061,2520,Wewatta Way,Unit 418,,,,,,f4befc4d5c780838,America/Denver
-105.0249963,39.7693687,2995,W 38th Ave,,,,,,,21d0d9a55cbabf83,America/Denver
-104.9906897,39.7613464,2520,Wewatta Way,Unit 309,,,,,,24dd9da2623da9a7,America/Denver
-104.9905804,39.7617001,2520,Wewatta Way,Unit 722,,,,,,249a2b74cc116a7c,America/Denver
-104.990181,39.7613415,2520,Wewatta Way,Unit 135,,,,,,2f1f6aaa449d8b6a,America/Denver
-104.9900263,39.761102,2520,Wewatta Way,Unit 249,,,,,,2944016c5df6120b,America/Denver
-104.9906897,39.7613437,2520,Wewatta Way,Unit 709,,,,,,33bb8004b08c50ef,America/Denver
-104.99069,39.7612997,2520,Wewatta Way,Unit 807,,,,,,af379ce539c8657f,America/Denver
-104.9904416,39.7617022,2520,Wewatta Way,Unit 426,,,,,,d33b75b8c2dfa29c,America/Denver
-104.9901117,39.7610968,2520,Wewatta Way,Unit 647,,,,,,b3aa07d247abbbe1,America/Denver
-104.990176,39.7615391,2520,Wewatta Way,Unit 429,,,,,,19bad562c0c2feb0,America/Denver
-104.9901617,39.7610696,2520,Wewatta Way,Unit 745,,,,,,39b0642cb2f317af,America/Denver
-104.9901617,39.7610669,2520,Wewatta Way,Unit 645,,,,,,bcc6b25d43991fc5,America/Denver
-104.9760791,39.7592041,3011,Stout St,,,,,,,437cf3f15a3a66cd,America/Denver
-104.9753348,39.759802,3093,Stout St,Unit 200,,,,,,6cca1008a8c61161,America/Denver
-104.8972445,39.7155693,42,S Trenton St,,,,,,,09d7c9685afd360d,America/Denver
-104.8903488,39.6385954,8348,E Quincy Ave,,,,,,,7f1f4fc54d03ac6c,America/Denver
-104.9754042,39.7600302,844,31st St,,,,,,,d91a6269718c605f,America/Denver
-104.9680071,39.661858,3049,S Gilpin St,,,,,,,7df59da247eec060,America/Denver
-104.8981871,39.6910475,1420,S Quebec Way,,,,,,,7c83ad37d55f77f7,America/Denver
-104.9762783,39.759194,809,30th St,Unit 200,,,,,,843d2090ba34c916,America/Denver
-104.9763172,39.7592244,815,30th St,,,,,,,eebcba8dc259970f,America/Denver
-104.9760361,39.7592396,3015,Stout St,Ste 100,,,,,,c42712d0f89e3fe3,America/Denver
-104.8217664,39.7791704,14571,E 46th Ave,,,,,,,4819e92af1218c85,America/Denver
-105.0516829,39.6894845,5062,W Florida Ave,,,,,,,487a1ed58167ff44,America/Denver
-104.9515861,39.7255399,3052,E 6th Ave,,,,,,,0457dd317cb32839,America/Denver
-104.9906224,39.747101,707,17th St,Ste 3300,,,,,,5f81c3fa232dd650,America/Denver
-104.7728561,39.8143471,6493,N Tower Rd,,,,,,,06702bc4959d47cf,America/Denver
-104.9761282,39.7592922,3015,Stout St,Unit 200,,,,,,8a8cd6f95418e9d9,America/Denver
-104.9759642,39.7593409,3023,Stout St,Unit 200,,,,,,5f24bb2d6572391c,America/Denver
-104.9760361,39.7592396,3015,Stout St,,,,,,,32d72b5e8a50bfa2,America/Denver
-105.0792271,39.6364065,4760,S Wadsworth Blvd,Unit H106,,,,,,a509485c08948b0d,America/Denver
-105.081094,39.6347605,4760,S Wadsworth Blvd,Spc PK008,,,,,,70d3eb4bd08097b5,America/Denver
-105.0798822,39.6349236,4760,S Wadsworth Blvd,Spc GAR24,,,,,,c70139b9a44cf982,America/Denver
-105.0794943,39.6356717,4760,S Wadsworth Blvd,Spc PK124,,,,,,676a2e1b31dc0fb8,America/Denver
-105.0801248,39.6353363,4760,S Wadsworth Blvd,Spc PK331,,,,,,181d1af269e33c18,America/Denver
-105.0797006,39.6344206,4760,S Wadsworth Blvd,Unit C105,,,,,,18ad680b046c4106,America/Denver
-105.0806085,39.634605,4760,S Wadsworth Blvd,Unit M302,,,,,,1bc39e2b6ea94fe7,America/Denver
-105.0800239,39.6343888,4760,S Wadsworth Blvd,Spc PK045,,,,,,ff6c20530e533069,America/Denver
-105.0802492,39.6347053,4760,S Wadsworth Blvd,Spc PK053,,,,,,9cdbf0af199a4e99,America/Denver
-105.0793396,39.6360006,4760,S Wadsworth Blvd,Spc GAR76,,,,,,089e1e28579058fb,America/Denver
-105.0809583,39.6342878,4760,S Wadsworth Blvd,Unit A105,,,,,,04194816aaad3955,America/Denver
-105.0797209,39.6345881,4760,S Wadsworth Blvd,Unit C303,,,,,,4007587afebde912,America/Denver
-105.0797937,39.6348903,4760,S Wadsworth Blvd,Spc GAR43,,,,,,eb1e885c5df56d6b,America/Denver
-105.0796768,39.6354335,4760,S Wadsworth Blvd,Spc PK114,,,,,,428c37c1dba73b2a,America/Denver
-104.7675355,39.7989024,5650,N Argonne St,Unit 3-107,,,,,,74dd192096acb868,America/Denver
-104.7651013,39.7995653,5650,N Argonne St,Unit 9-210,,,,,,de836764de44d849,America/Denver
-104.7649735,39.7991966,5650,N Argonne St,Unit 8-201,,,,,,c46c8ac0ac6ddb18,America/Denver
-104.765021,39.7997542,5650,N Argonne St,Unit 9-307,,,,,,8badf66f50435802,America/Denver
-104.7629421,39.8048721,5959,N Dunkirk St,Unit 10-202,,,,,,a888404cbf5e9d04,America/Denver
-104.7661584,39.799226,5650,N Argonne St,Unit 6-305,,,,,,2817a13fed7e1246,America/Denver
-104.7675355,39.7989024,5650,N Argonne St,Unit 3-207,,,,,,ac5991ccb83f8659,America/Denver
-104.7789962,39.7974495,17900,E 56th Ave,Unit 2-112,,,,,,82afb3e57b67f157,America/Denver
-104.7660092,39.7991948,5650,N Argonne St,Unit 6-206,,,,,,15f656af16ad0a33,America/Denver
-104.7629413,39.804614,5959,N Dunkirk St,Unit 10-308,,,,,,d11f9d52212beec7,America/Denver
-104.7662456,39.7987131,5650,N Argonne St,Unit 5-200,,,,,,031e64ebaf545b31,America/Denver
-104.7657604,39.7991603,5650,N Argonne St,Unit 6-110,,,,,,8315885fd1499f38,America/Denver
-104.7676213,39.7992104,5650,N Argonne St,Unit 3-100,,,,,,e26eb9c42100d25e,America/Denver
-104.7659195,39.7985848,5650,N Argonne St,Unit 7-107,,,,,,669ab01ad1c82f10,America/Denver
-104.7659733,39.7992248,5650,N Argonne St,Unit 6-109,,,,,,f7c28f502cc83bdd,America/Denver
-104.7664989,39.7986488,5650,N Argonne St,Unit 5-105,,,,,,142828583fc0f2b0,America/Denver
-104.7630302,39.8046146,5959,N Dunkirk St,Unit 10-307,,,,,,77a152d1f7638ef3,America/Denver
-104.7656803,39.798652,5650,N Argonne St,Unit 7-203,,,,,,81b9919d4913ac87,America/Denver
-104.7650182,39.7990047,5650,N Argonne St,Unit 8-105,,,,,,a29f52c0db5ed93b,America/Denver
-104.7675766,39.7990563,5650,N Argonne St,Unit 3-202,,,,,,a7bb3d60a50b9cf8,America/Denver
-104.779017,39.7971668,17900,E 56th Ave,Unit 2-316,,,,,,0e4bf2de628066f2,America/Denver
-105.0807126,39.6356019,4760,S Wadsworth Blvd,Unit K301,,,,,,c8a16a9eee1de186,America/Denver
-105.0794781,39.6354136,4760,S Wadsworth Blvd,Unit E208,,,,,,4b5a10b817104cf4,America/Denver
-105.0801834,39.635622,4760,S Wadsworth Blvd,Spc GAR61,,,,,,c827967374d29c83,America/Denver
-104.7704522,39.781974,18563,E 47th Ave,,,,,,,c032b461f737ca58,America/Denver
-104.9990567,39.7721793,4055,N Inca St,Unit 658,,,,,,38f599c53dfe80b8,America/Denver
-104.9991011,39.7719407,4055,N Inca St,Unit 572,,,,,,2989fbfa5dbea654,America/Denver
-104.9984946,39.7721715,4055,N Inca St,Unit 629,,,,,,1fb997f187b85154,America/Denver
-104.9986509,39.7727129,4055,N Inca St,Unit 506,,,,,,946cad47e7686041,America/Denver
-104.9991008,39.7719736,4055,N Inca St,Unit 670,,,,,,e23c94bcd51ca522,America/Denver
-104.9984927,39.7719408,4055,N Inca St,Unit 539,,,,,,ffa903eae9aed56c,America/Denver
-104.9986509,39.7727102,4055,N Inca St,Unit 606,,,,,,9299a8373e428eff,America/Denver
-104.7694921,39.7825967,18613,E 47th Pl,,,,,,,a0528034155dad96,America/Denver
-104.9991275,39.7722236,4055,N Inca St,Unit 661,,,,,,a0413fd94d0940af,America/Denver
-104.9987863,39.7721782,4055,N Inca St,Unit 548,,,,,,c3ad7acc78869eaf,America/Denver
-104.9988578,39.7721373,4055,N Inca St,Unit 651,,,,,,54b26a09423209ea,America/Denver
-104.9839193,39.7581462,2600,Lawrence St,Util 2,,,,,,c4af375fe9321a8d,America/Denver
-104.998982,39.7721763,4055,N Inca St,Unit 556,,,,,,aa36af01b344af02,America/Denver
-104.7704375,39.7827014,18555,E 47th Pl,,,,,,,b7448058c5919abf,America/Denver
-104.9918403,39.6698206,363,W Vassar Ave,,,,,,,db43242102e23955,America/Denver
-104.8846795,39.783944,8906,E 48th Ave,Unit 10-207,,,,,,ce9937f8ba4b5a35,America/Denver
-104.884358,39.7832753,8956,E 48th Ave,Unit 11-101,,,,,,f2d84cb9b022150b,America/Denver
-104.883401,39.783262,9064,E 48th Ave,Unit 3-301,,,,,,e4cb5b81476e8375,America/Denver
-104.8837945,39.7838296,9014,E 48th Ave,Unit 2-105,,,,,,cb32e2d08b287f44,America/Denver
-104.8845715,39.7832791,8936,E 48th Ave,Unit 12-301,,,,,,9443689ef16692aa,America/Denver
-104.8842015,39.7832717,8956,E 48th Ave,Unit 11-202,,,,,,c3939cad41a94383,America/Denver
-104.8847523,39.7829451,8945,E 47th Ave,Unit 14-103,,,,,,43aa7ed9d75554e4,America/Denver
-104.8841931,39.7838207,8976,E 48th Ave,Unit 305,,,,,,8e5415d7f9154bb4,America/Denver
-104.8837854,39.7840601,9014,E 48th Ave,Unit 2-303,,,,,,e82d0d85ee627749,America/Denver
-104.9759061,39.6781267,2119,S Ogden St,Apt 1,,,,,,cc551fe2cf999084,America/Denver
-104.8837816,39.7832722,9044,E 48th Ave,Unit 4-102,,,,,,413058f81b5c8a25,America/Denver
-104.8847567,39.7840625,8906,E 48th Ave,Unit 10-103,,,,,,2bf3ad0b73d6b648,America/Denver
-104.8847414,39.7841859,8906,E 48th Ave,Unit 10-302,,,,,,293bf7bcff5d1399,America/Denver
-104.8833202,39.7839561,9094,E 48th Ave,Unit 1-207,,,,,,7856ec493a0f1516,America/Denver
-104.8832455,39.7839503,9094,E 48th Ave,Unit 1-104,,,,,,f6c8cde4983acfb2,America/Denver
-105.0188352,39.7636226,3320,N Bryant St,,,,,,,5bea3807955f6dce,America/Denver
-104.8837163,39.7838264,9014,E 48th Ave,Unit 2-306,,,,,,26b62337c228c915,America/Denver
-104.8832433,39.7833847,9064,E 48th Ave,Unit 3-103,,,,,,828aecd883525613,America/Denver
-104.8842536,39.7834147,8956,E 48th Ave,Unit 11-204,,,,,,ee63d22920733a13,America/Denver
-104.8837222,39.7839582,9014,E 48th Ave,Unit 2-207,,,,,,4dd7ebaf10df556c,America/Denver
-104.8836108,39.7832714,9044,E 48th Ave,Unit 4-101,,,,,,2841d6a3f6b3b4d7,America/Denver
-104.8843453,39.783105,8975,E 47th Ave,Unit 13-201,,,,,,67f9c0bb473d7ef6,America/Denver
-104.8846017,39.7830761,8945,E 47th Ave,Unit 14-201,,,,,,7ef6e728a0ad257a,America/Denver
-104.9555708,39.7247128,526,N Clayton St,,,,,,,baf4968464cae7ac,America/Denver
-105.0079938,39.7346071,1151,N Quivas St,,,,,,,004de8397fe9e26b,America/Denver
-104.9462573,39.7313294,935,N Madison St,,,,,,,b1ce47bc8b7ee9cf,America/Denver
-104.9429693,39.7312151,939,N Jackson St,,,,,,,94a452f7d34246d1,America/Denver
-105.0405479,39.702306,4033,W Ohio Ave,,,,,,,3344ad912ae40d6d,America/Denver
-105.0082638,39.7341388,1145,N Quivas St,,,,,,,91fe1b842e2e8b00,America/Denver
-104.9920434,39.752713,1251,20th St,,,,,,,95a44cabd594fa4e,America/Denver
-104.9368162,39.7509545,4340,E 23rd Ave,,,,,,,8a4aca900e020388,America/Denver
-105.0419135,39.7430045,1611,N Raleigh St,,,,,,,88a8c60ad9cbfbb8,America/Denver
