lon,lat,number,street,unit,city,district,region,postcode,id,hash,tz
-122.1321301,37.409834,4020,Amaranta Avenue,,,,,94306,,d9761be8e9ea38fb,America/Los_Angeles
-122.1305404,37.447241,250,Iris Way,,,,,94303,,3a013542d6f4ad5a,America/Los_Angeles
-122.131755,37.4096485,4024,Amaranta Avenue,,,,,94306,,90a2835bbd27e969,America/Los_Angeles
-122.1305311,37.4470941,240,Iris Way,,,,,94303,,c3b159f7c81fd6a4,America/Los_Angeles
-122.1323996,37.4100877,4014,Amaranta Avenue,,,,,94306,,f66662c2525a1d6c,America/Los_Angeles
-122.1305444,37.4469653,230,Iris Way,,,,,94303,,6fb2c0e370054701,America/Los_Angeles
-122.1293442,37.4089895,4111,Amaranta Avenue,,,,,94306,,32ea863f7735a6e8,America/Los_Angeles
-122.1305385,37.4467798,220,Iris Way,,,,,94303,,a628ef8c8e128bf6,America/Los_Angeles
-122.1276666,37.4081913,4155,Amaranta Avenue,,,,,94306,,18876aab6d432d05,America/Los_Angeles
-122.1305324,37.4466355,210,Iris Way,,,,,94303,,68a3c7b27cb54572,America/Los_Angeles
-122.1108143,37.4268086,3663,Arbutus Avenue,,,,,94303,,0584686f34177b3b,America/Los_Angeles
-122.1526355,37.4475718,671,Channing Avenue,,,,,94301,,9c6b9cd8c6f9d99f,America/Los_Angeles
-122.1140185,37.4283455,3510,Arbutus Avenue,,,,,94303,,51fdd3e1825ad4aa,America/Los_Angeles
-122.1530691,37.4473561,653,Channing Avenue,,,,,94301,,d1472986f2b9120a,America/Los_Angeles
-122.1136501,37.4281091,3530,Arbutus Avenue,,,,,94303,,44b51802fcb86501,America/Los_Angeles
-122.1551973,37.4445404,441,Channing Avenue,,,,,94301,,d68abe301cadcafd,America/Los_Angeles
-122.1138601,37.4282513,3520,Arbutus Avenue,,,,,94303,,141f4d63889b3135,America/Los_Angeles
-122.1565953,37.4433406,325,Channing Avenue,,,,,94301,,0677bb510e8b1366,America/Los_Angeles
-122.1134477,37.4280053,3532,Arbutus Avenue,,,,,94303,,3151fd8acfd9af1f,America/Los_Angeles
-122.1560383,37.4435862,351,Channing Avenue,,,,,94301,,fa64f1ab62f46a17,America/Los_Angeles
-122.1134514,37.428535,3521,Arbutus Avenue,,,,,94303,,91ca9585c130f7cf,America/Los_Angeles
-122.1411104,37.4485011,1350,Channing Avenue,,,,,94301,,b31c6e5d89db4dce,America/Los_Angeles
-122.1381106,37.4225958,411,Acacia Avenue,,,,,94306,,6f4d1c3c2189f69d,America/Los_Angeles
-122.1409321,37.4484935,1402,Channing Avenue,,,,,94301,,22c18edf521e84a6,America/Los_Angeles
-122.1385054,37.4221563,435,Acacia Avenue,,,,,94306,,ad6e7e74ef5e47a5,America/Los_Angeles
-122.1408378,37.4482194,1420,Channing Avenue,,,,,94301,,3de18381656a3094,America/Los_Angeles
-122.1382253,37.4224931,429,Acacia Avenue,,,,,94306,,6bd290f8a585ec58,America/Los_Angeles
-122.1406741,37.4484898,1430,Channing Avenue,,,,,94301,,159c513ff607f2f1,America/Los_Angeles
-122.1181826,37.4418438,1098,Amarillo Avenue,,,,,94303,,2e18ca52aa952730,America/Los_Angeles
-122.1404784,37.4484676,1450,Channing Avenue,,,,,94301,,3e7adb141b097c82,America/Los_Angeles
-122.1209755,37.4421919,1062,Amarillo Avenue,,,,,94303,,1b5765a516d5ca68,America/Los_Angeles
-122.1402852,37.4485117,1470,Channing Avenue,,,,,94301,,aa7a1631239f320d,America/Los_Angeles
-122.1208585,37.4423265,1068,Amarillo Avenue,,,,,94303,,c0b2a3058c568038,America/Los_Angeles
-122.1402542,37.4489852,1475,Channing Avenue,,,,,94301,,2978fcf0806ff9d0,America/Los_Angeles
-122.1207586,37.4424138,1074,Amarillo Avenue,,,,,94303,,82104ac8e7a9317d,America/Los_Angeles
-122.1404312,37.4489794,1465,Channing Avenue,,,,,94301,,3bb87380c6d5097f,America/Los_Angeles
-122.1211689,37.4427812,1069,Amarillo Avenue,,,,,94303,,0dc6a316182d5f1d,America/Los_Angeles
-122.1406316,37.4489842,1435,Channing Avenue,,,,,94301,,3aa53a76b3d21e20,America/Los_Angeles
-122.1212649,37.442666,1067,Amarillo Avenue,,,,,94303,,ac9765c669b611c9,America/Los_Angeles
-122.1386922,37.4485284,1542,Channing Avenue,,,,,94303,,a3240b647ae67957,America/Los_Angeles
-122.1213457,37.4425412,1065,Amarillo Avenue,,,,,94303,,73b86a8b5efb27ac,America/Los_Angeles
-122.1385301,37.4485375,1550,Channing Avenue,,,,,94303,,b081879d6a0e8c29,America/Los_Angeles
-122.1215997,37.4422913,1049,Amarillo Avenue,,,,,94303,,cc99ffde3d3a10ce,America/Los_Angeles
-122.1383023,37.4485496,1560,Channing Avenue,,,,,94303,,c1a9b7e47af19623,America/Los_Angeles
-122.1203958,37.4450187,1171,Amarillo Avenue,,,,,94303,,13b64c5dbc1f16bc,America/Los_Angeles
-122.1381131,37.4485401,1568,Channing Avenue,,,,,94303,,f94c5991689f19ad,America/Los_Angeles
-122.1208843,37.4450036,1177,Amarillo Avenue,,,,,94303,,e8c233c973021df4,America/Los_Angeles
-122.1393447,37.4485384,1514,Channing Avenue,,,,,94303,,4d7559138d87167f,America/Los_Angeles
-122.120635,37.4452771,1183,Amarillo Avenue,,,,,94303,,bcc60f941df608a7,America/Los_Angeles
-122.1391054,37.4485258,1524,Channing Avenue,,,,,94303,,5f14e2801f809854,America/Los_Angeles
-122.121194,37.4419683,1050,Amarillo Avenue,,,,,94303,,f773316e0195d9a9,America/Los_Angeles
-122.1389123,37.4485102,1532,Channing Avenue,,,,,94303,,4937e63686e3457f,America/Los_Angeles
-122.1211047,37.442065,1056,Amarillo Avenue,,,,,94303,,dcef298de0b52459,America/Los_Angeles
-122.1376884,37.4485458,1586,Channing Avenue,,,,,94303,,ae870a263f615e30,America/Los_Angeles
-122.1194647,37.4445709,1139,Amarillo Avenue,,,,,94303,,6ad522b6b8459e15,America/Los_Angeles
-122.1379085,37.4485461,1578,Channing Avenue,,,,,94303,,99494a5dd4bc89a7,America/Los_Angeles
-122.1198796,37.4443738,1145,Amarillo Avenue,,,,,94303,,5bedef6c7e2252a4,America/Los_Angeles
-122.1388587,37.4490188,1535,Channing Avenue,,,,,94303,,b45391aaef216e0e,America/Los_Angeles
-122.11986,37.4446416,1151,Amarillo Avenue,,,,,94303,,0995d45912033bc7,America/Los_Angeles
-122.1390898,37.4490177,1525,Channing Avenue,,,,,94303,,b48f790486b2e677,America/Los_Angeles
-122.1205028,37.4447772,1163,Amarillo Avenue,,,,,94303,,1474e69945fe6ca8,America/Los_Angeles
-122.139317,37.4490089,1515,Channing Avenue,,,,,94303,,d0172ac13052d0fa,America/Los_Angeles
-122.120291,37.4446542,1157,Amarillo Avenue,,,,,94303,,8a6d524646eac63e,America/Los_Angeles
-122.1372269,37.4490074,1601,Channing Avenue,,,,,94303,,c8e1b36d2bca015e,America/Los_Angeles
-122.1227004,37.4404671,984,Amarillo Avenue,,,,,94303,,b97325492d33a904,America/Los_Angeles
-122.1374561,37.448991,1595,Channing Avenue,,,,,94303,,b049f5dabdee65b8,America/Los_Angeles
-122.1225582,37.4405436,990,Amarillo Avenue,,,,,94303,,a13c3808c1febb16,America/Los_Angeles
-122.1376566,37.4490004,1585,Channing Avenue,,,,,94303,,dba15617ccbf90ef,America/Los_Angeles
-122.1233816,37.4404294,971,Amarillo Avenue,,,,,94303,,b4ac0e82709cd42a,America/Los_Angeles
-122.1516843,37.4459895,608,Channing Avenue,,,,,94301,,be08164e133d2119,America/Los_Angeles
-122.1235324,37.4403108,967,Amarillo Avenue,,,,,94303,,ad8f2e97586c14ec,America/Los_Angeles
-122.1516645,37.4460117,612,Channing Avenue,,,,,94301,,36aaa1238f776565,America/Los_Angeles
-122.1236531,37.4401891,963,Amarillo Avenue,,,,,94303,,37e882d57c02060d,America/Los_Angeles
-122.1517248,37.4458676,616,Channing Avenue,,,,,94301,,f2eb000b1ea1f3ef,America/Los_Angeles
-122.1237777,37.4400434,957,Amarillo Avenue,,,,,94303,,2fd89d5b9f9fc5e2,America/Los_Angeles
-122.1517065,37.4458839,618,Channing Avenue,,,,,94301,,4fb449ea676ca28e,America/Los_Angeles
-122.123908,37.439912,951,Amarillo Avenue,,,,,94303,,5b21ac2f842b2a45,America/Los_Angeles
-122.1516164,37.4459752,636,Channing Avenue,,,,,94301,,1edefcfe5ed23e88,America/Los_Angeles
-122.1240478,37.4397944,945,Amarillo Avenue,,,,,94303,,fcd18f18555946ad,America/Los_Angeles
-122.151639,37.4459546,632,Channing Avenue,,,,,94301,,7030fce856b9ea03,America/Los_Angeles
-122.1241692,37.439652,939,Amarillo Avenue,,,,,94303,,b82eb04cec6c0685,America/Los_Angeles
-122.12421,37.4245318,419,El Verano Avenue,,,,,94306,,2efae957810bcdc5,America/Los_Angeles
-122.1250046,37.438773,905,Amarillo Avenue,,,,,94303,,bc7aaf8063b25b9c,America/Los_Angeles
-122.1237363,37.424249,416,El Verano Avenue,,,,,94306,,44a7be62bb63441a,America/Los_Angeles
-122.1246177,37.4385527,906,Amarillo Avenue,,,,,94303,,8747401c37f542c3,America/Los_Angeles
-122.1236539,37.4243922,428,El Verano Avenue,,,,,94306,,e93f99af15d79a8a,America/Los_Angeles
-122.123384,37.4392072,950,Amarillo Avenue,,,,,94303,,c68471c2bc02a076,America/Los_Angeles
-122.1240381,37.4240647,402,El Verano Avenue,,,,,94306,,b001f369fd093779,America/Los_Angeles
-122.1241391,37.4390053,928,Amarillo Avenue,,,,,94303,,c16d91a5ed1f6b24,America/Los_Angeles
-122.1091538,37.4130792,323,Ferne Avenue,,,,,94306,,cb744d5e21e59bd2,America/Los_Angeles
-122.1242945,37.4388553,920,Amarillo Avenue,,,,,94303,,bc4da811b6c410e1,America/Los_Angeles
-122.1093462,37.4129403,313,Ferne Avenue,,,,,94306,,f235565cd50cfaea,America/Los_Angeles
-122.1314795,37.4114049,4015,Arbol Drive,,,,,94306,,4c7120a29e06ee18,America/Los_Angeles
-122.109419,37.412769,303,Ferne Avenue,,,,,94306,,8186a63b4e783c73,America/Los_Angeles
-122.1311594,37.4112513,4029,Arbol Drive,,,,,94306,,1c2b67df9dab55ba,America/Los_Angeles
-122.1087226,37.4135496,347,Ferne Avenue,,,,,94306,,72738b5f6de13df5,America/Los_Angeles
-122.1313834,37.4109361,4028,Arbol Drive,,,,,94306,,8cc5471c800677bd,America/Los_Angeles
-122.1085309,37.4136938,359,Ferne Avenue,,,,,94306,,10122f89009a97ff,America/Los_Angeles
-122.1317126,37.4110919,4018,Arbol Drive,,,,,94306,,b28e0fc9efb82da4,America/Los_Angeles
-122.1088445,37.4133661,335,Ferne Avenue,,,,,94306,,cf114c485a6607f8,America/Los_Angeles
-122.1124472,37.4131493,4018,Ben Lomond Drive,,,,,94306,,3a0af09290bfdc7f,America/Los_Angeles
-122.1082345,37.4132555,348,Ferne Avenue,,,,,94306,,eb1b51dc287bb80d,America/Los_Angeles
-122.1126003,37.4129952,4022,Ben Lomond Drive,,,,,94306,,ff00e746fb192deb,America/Los_Angeles
-122.108115,37.4134549,360,Ferne Avenue,,,,,94306,,f1822588f4adc059,America/Los_Angeles
-122.1127689,37.4128316,4026,Ben Lomond Drive,,,,,94306,,89a7c25beb963f17,America/Los_Angeles
-122.1080001,37.4135705,372,Ferne Avenue,,,,,94306,,4988563af85396a2,America/Los_Angeles
-122.1129443,37.412675,4030,Ben Lomond Drive,,,,,94306,,4d6662fef4689762,America/Los_Angeles
-122.1077639,37.4138265,384,Ferne Avenue,,,,,94306,,c597120fcf257622,America/Los_Angeles
-122.1129983,37.4125023,4034,Ben Lomond Drive,,,,,94306,,a08958ead6952b02,America/Los_Angeles
-122.1057604,37.4135125,486,Ferne Avenue,,,,,94306,,3b3f6dc37a86f313,America/Los_Angeles
-122.112789,37.4123325,4038,Ben Lomond Drive,,,,,94306,,c579190467ca674c,America/Los_Angeles
-122.1349309,37.4181661,527,Matadero Avenue,,,,,94306,,9178e7382e98cda8,America/Los_Angeles
-122.105602,37.4137216,488,Ferne Avenue,,,,,94306,,7d838c5edabb5f18,America/Los_Angeles
-122.1126146,37.412196,4042,Ben Lomond Drive,,,,,94306,,5002fbbd143491cf,America/Los_Angeles
-122.1060734,37.4136145,482,Ferne Avenue,,,,,94306,,33ebc8336166dec8,America/Los_Angeles
-122.1124176,37.4120822,4046,Ben Lomond Drive,,,,,94306,,dd1034a908978567,America/Los_Angeles
-122.1054635,37.4139045,490,Ferne Avenue,,,,,94306,,e17619147daa2ff6,America/Los_Angeles
-122.1321,37.442637,2174,Louis Road,,,,,94303,,ff0c33774c21ad9b,America/Los_Angeles
-122.1122303,37.4119587,4050,Ben Lomond Drive,,,,,94306,,5c5064fe6e46baae,America/Los_Angeles
-122.1081428,37.4141818,395,Ferne Avenue,,,,,94306,,36c382379ddbc359,America/Los_Angeles
-122.1123929,37.4125891,4025,Ben Lomond Drive,,,,,94306,,d1582650fc64d8e3,America/Los_Angeles
-122.1082529,37.4140101,383,Ferne Avenue,,,,,94306,,c26ad4e6b6e23bdc,America/Los_Angeles
-122.1121889,37.412764,4021,Ben Lomond Drive,,,,,94306,,2054e0e90c30676e,America/Los_Angeles
-122.1083924,37.4138089,371,Ferne Avenue,,,,,94306,,937fd95291789564,America/Los_Angeles
-122.1122882,37.4133093,4014,Ben Lomond Drive,,,,,94306,,4bfb847b1ea170fb,America/Los_Angeles
-122.1052953,37.4143019,485,Ferne Avenue,,,,,94306,,0227bb984f9f1f0a,America/Los_Angeles
-122.1121964,37.4124579,4043,Ben Lomond Drive,,,,,94306,,56553a9e36125897,America/Los_Angeles
-122.1054996,37.4144311,479,Ferne Avenue,,,,,94306,,8bbb81ad3aacad5c,America/Los_Angeles
-122.1120027,37.4123409,4045,Ben Lomond Drive,,,,,94306,,1402129fe02aafe5,America/Los_Angeles
-122.1056913,37.4145426,473,Ferne Avenue,,,,,94306,,47a01d234a340d9c,America/Los_Angeles
-122.1854705,37.4328996,1470,Sand Hill Road,,,,,94304,,658997f588b9768f,America/Los_Angeles
-122.135051,37.4180382,529,Matadero Avenue,,,,,94306,,70f65994bbc34cb8,America/Los_Angeles
-122.1118139,37.4122322,4051,Ben Lomond Drive,,,,,94306,,0466db78c5e1870e,America/Los_Angeles
-122.1058993,37.4146741,467,Ferne Avenue,,,,,94306,,c1f39aa9f57e410e,America/Los_Angeles
-122.1116176,37.4120977,4055,Ben Lomond Drive,,,,,94306,,2281de2d3acb289e,America/Los_Angeles
-122.1357942,37.416664,635,Matadero Avenue,,,,,94306,,065b66c887e537dc,America/Los_Angeles
-122.1116184,37.4164239,440,Adobe Place,,,,,94306,,d0c4c294cdd40c22,America/Los_Angeles
-122.1312162,37.4337237,2569,Webster Street,,,,,94301,,3b255d19734f4154,America/Los_Angeles
-122.1298599,37.4222541,3157,Alma Street,,,,,94306,,1f8850643908fe0c,America/Los_Angeles
-122.1477653,37.4363419,271,Lowell Avenue,,,,,94301,,f97730ea3d7dfeeb,America/Los_Angeles
-122.1113477,37.4164628,450,Adobe Place,,,,,94306,,be532829c2082fc7,America/Los_Angeles
-122.1309028,37.434071,2599,Webster Street,,,,,94301,,18c8898c4ebd2ec0,America/Los_Angeles
-122.1297226,37.4223742,3159,Alma Street,,,,,94306,,1caeb6c0d3e834ed,America/Los_Angeles
-122.1118225,37.4163827,430,Adobe Place,,,,,94306,,0e8691cd08d41744,America/Los_Angeles
-122.1472778,37.4363611,275,Lowell Avenue,,,,,94301,,b9f71d250142bcf5,America/Los_Angeles
-122.1317492,37.4334262,2527,Webster Street,,,,,94301,,d8c9d48d2fef9b06,America/Los_Angeles
-122.1297444,37.4221755,3161,Alma Street,,,,,94306,,557ecc3dd2d78152,America/Los_Angeles
-122.1120597,37.4163055,420,Adobe Place,,,,,94306,,bcd356e7bffdf8b1,America/Los_Angeles
-122.1474116,37.4361397,273,Lowell Avenue,,,,,94301,,d9dc74164faa9ae5,America/Los_Angeles
-122.1261668,37.4491711,2073,Sandalwood Court,,,,,94303,,cc7b185fb3496040,America/Los_Angeles
-122.1315683,37.4335394,2533,Webster Street,,,,,94301,,eba5492118ec2ff4,America/Los_Angeles
-122.1296094,37.4223116,3163,Alma Street,,,,,94306,,63aa2a135dc6b45b,America/Los_Angeles
-122.1475681,37.4360337,249,Lowell Avenue,,,,,94301,,ec1505b94860ba79,America/Los_Angeles
-122.1117451,37.4168236,441,Adobe Place,,,,,94306,,b9006e5b5cd1a5b6,America/Los_Angeles
-122.126094,37.4493785,2061,Sandalwood Court,,,,,94303,,1a8f315dc3227b6d,America/Los_Angeles
-122.1329083,37.4328814,2514,Webster Street,,,,,94301,,9b0d05857f66532a,America/Los_Angeles
-122.1547599,37.4379101,1215,Alma Street,,,,,94301,,cf525205eebcbae5,America/Los_Angeles
-122.1479097,37.4357823,215,Lowell Avenue,,,,,94301,,b08e47dfa31d1717,America/Los_Angeles
-122.1115038,37.4168723,451,Adobe Place,,,,,94306,,21b921a142d4dd9c,America/Los_Angeles
-122.126619,37.4487455,2090,Sandalwood Court,,,,,94303,,ae821c2ed2bf59d2,America/Los_Angeles
-122.1315148,37.4330642,2554,Webster Street,,,,,94301,,5c60d562895e787c,America/Los_Angeles
-122.1485002,37.4351036,161,Lowell Avenue,,,,,94301,,b7d9374fbd5af0b9,America/Los_Angeles
-122.1119616,37.4167799,431,Adobe Place,,,,,94306,,9ead93bde3d471fb,America/Los_Angeles
-122.1562629,37.4388503,1101,Alma Street,,,,,94301,,312890538824eb3c,America/Los_Angeles
-122.1266689,37.4489068,2082,Sandalwood Court,,,,,94303,,2e795b39a20ba184,America/Los_Angeles
-122.13168,37.432969,2550,Webster Street,,,,,94301,,fe29f9b05299875d,America/Los_Angeles
-122.1478015,37.434928,170,Lowell Avenue,,,,,94301,,188293385de50eda,America/Los_Angeles
-122.1561129,37.4387722,1111,Alma Street,,,,,94301,,959d20ca53b59748,America/Los_Angeles
-122.1122191,37.4167357,421,Adobe Place,,,,,94306,,b3c8a4693a249527,America/Los_Angeles
-122.1266987,37.4491027,2074,Sandalwood Court,,,,,94303,,10e813a729607271,America/Los_Angeles
-122.1558776,37.448497,635,Webster Street,,,,,94301,,7cd0229736404450,America/Los_Angeles
-122.1481072,37.4346921,156,Lowell Avenue,,,,,94301,,27586b6adff19248,America/Los_Angeles
-122.1272294,37.4102616,4165,Baker Avenue,,,,,94306,,19a59ec882105e7e,America/Los_Angeles
-122.154581,37.4377559,1235,Alma Street,,,,,94301,,5849ae52f1f1f7b4,America/Los_Angeles
-122.1267168,37.4492756,2066,Sandalwood Court,,,,,94303,,3e27bccabb2955bc,America/Los_Angeles
-122.1556956,37.4486511,637,Webster Street,,,,,94301,,66a7e58ed1ad09f2,America/Los_Angeles
-122.1480061,37.4347976,160,Lowell Avenue,,,,,94301,,382e9c995379b0de,America/Los_Angeles
-122.1266664,37.4494773,2058,Sandalwood Court,,,,,94303,,1f5d449c3d3bc1ef,America/Los_Angeles
-122.1270681,37.4102022,4177,Baker Avenue,,,,,94306,,b17a722f90bb03fe,America/Los_Angeles
-122.1542046,37.4379657,1245,Alma Street,,,,,94301,,95e767fc32353c04,America/Los_Angeles
-122.155756,37.4484203,643,Webster Street,,,,,94301,,d2e419b56f16c7c0,America/Los_Angeles
-122.1264826,37.449533,2050,Sandalwood Court,,,,,94303,,f9a11add5c94bd17,America/Los_Angeles
-122.1268944,37.4101214,4189,Baker Avenue,,,,,94306,,b2db379639414c4e,America/Los_Angeles
-122.147893,37.4343675,144,Lowell Avenue,,,,,94301,,eceac828823beb13,America/Los_Angeles
-122.1543138,37.4378597,1247,Alma Street,,,,,94301,,9073e655a75701ae,America/Los_Angeles
-122.1555639,37.4485681,645,Webster Street,,,,,94301,,b4e3020c7a2f0a7b,America/Los_Angeles
-122.1262373,37.4495432,2053,Sandalwood Court,,,,,94303,,a5794e2878920ec4,America/Los_Angeles
-122.1266976,37.4100252,4193,Baker Avenue,,,,,94306,,eefc412b2ae1a331,America/Los_Angeles
-122.1484287,37.4343816,126,Lowell Avenue,,,,,94301,,ebfaf3b513040e84,America/Los_Angeles
-122.1531276,37.436815,1347,Alma Street,,,,,94301,,17941116218ef823,America/Los_Angeles
-122.1633063,37.4525284,100,Webster Street,,,,,94301,,39dec58fc2e657e5,America/Los_Angeles
-122.1348986,37.4081623,951,Shauna Lane,,,,,94306,,7a20a98124f10a67,America/Los_Angeles
-122.1482507,37.4345888,140,Lowell Avenue,,,,,94301,,b3773d1652a10975,America/Los_Angeles
-122.1264767,37.4099347,4197,Baker Avenue,,,,,94306,,c5b6f467a2ab3339,America/Los_Angeles
-122.1531851,37.4370764,1327,Alma Street,,,,,94301,,b5ccc6b549b11e95,America/Los_Angeles
-122.1617125,37.451514,212,Webster Street,,,,,94301,,c2ee17c4aa559929,America/Los_Angeles
-122.1532208,37.4369826,1345,Alma Street,,,,,94301,,2e4f561444e403dc,America/Los_Angeles
-122.1596665,37.4409493,827,Alma Street,,,,,94301,,93ab89b62de18231,America/Los_Angeles
-122.1466552,37.4361707,290,Lowell Avenue,,,,,94301,,7f7fc1e9442d459f,America/Los_Angeles
-122.1276834,37.4099219,4134,Baker Avenue,,,,,94306,,afc6497ad8340f2b,America/Los_Angeles
-122.1617666,37.4513913,216,Webster Street,,,,,94301,,091edbec199e381c,America/Los_Angeles
-122.1519626,37.4361722,1433,Alma Street,,,,,94301,,8992aa59713d0fb2,America/Los_Angeles
-122.1467777,37.4359367,280,Lowell Avenue,,,,,94301,,9786476acae4a157,America/Los_Angeles
-122.12753,37.4098606,4138,Baker Avenue,,,,,94306,,e9b42a269635a612,America/Los_Angeles
-122.1494033,37.434911,1647,Alma Street,,,,,94301,,7c673daacd6b5833,America/Los_Angeles
-122.1618023,37.4514138,214,Webster Street,,,,,94301,,21a65fe17313ce80,America/Los_Angeles
-122.1273507,37.4097881,4142,Baker Avenue,,,,,94306,,ac0c3756961ee94d,America/Los_Angeles
-122.1493289,37.434983,1649,Alma Street,,,,,94301,,92439392beebe229,America/Los_Angeles
-122.1469649,37.4357272,250,Lowell Avenue,,,,,94301,,d3bf14bb8bc1af06,America/Los_Angeles
-122.1361824,37.4266021,2677,Alma Street,,,,,94306,,d318043290b1214c,America/Los_Angeles
-122.1616508,37.4512746,222,Webster Street,,,,,94301,,62da7ce72029a249,America/Los_Angeles
-122.1492825,37.4347814,1657,Alma Street,,,,,94301,,159b8a2628eac884,America/Los_Angeles
-122.1361555,37.4265852,2679,Alma Street,,,,,94306,,655f9216e6788f91,America/Los_Angeles
-122.1473154,37.4354322,218,Lowell Avenue,,,,,94301,,7d8ea3f067b28ab5,America/Los_Angeles
-122.1272162,37.409719,4148,Baker Avenue,,,,,94306,,9fe3182da3080de8,America/Los_Angeles
-122.1615773,37.4514289,218,Webster Street,,,,,94301,,5dfb9170d3848534,America/Los_Angeles
-122.1491902,37.4348973,1659,Alma Street,,,,,94301,,7e00231f34224255,America/Los_Angeles
-122.14719,37.4355415,226,Lowell Avenue,,,,,94301,,13a09f219ba6a115,America/Los_Angeles
-122.1361235,37.4265651,2681,Alma Street,,,,,94306,,380d908708a3ee94,America/Los_Angeles
-122.1270628,37.4096577,4152,Baker Avenue,,,,,94306,,e49b87338f39a0d2,America/Los_Angeles
-122.161689,37.4512986,220,Webster Street,,,,,94301,,743a81ed0e1b4703,America/Los_Angeles
-122.1491717,37.4348856,1661,Alma Street,,,,,94301,,baabaaa2b5253952,America/Los_Angeles
-122.1357805,37.426349,2721,Alma Street,,,,,94306,,1b72d26b870101f4,America/Los_Angeles
-122.1474562,37.4353108,200,Lowell Avenue,,,,,94301,,c526fa2a86c5e029,America/Los_Angeles
-122.1268939,37.4095897,4158,Baker Avenue,,,,,94306,,4e6c9e9c6a8e9669,America/Los_Angeles
-122.1618535,37.4520885,175,Webster Street,,,,,94301,,82779a302022c627,America/Los_Angeles
-122.1519183,37.4364279,1427,Alma Street,,,,,94301,,97d41417ea8daee8,America/Los_Angeles
-122.1483572,37.4344676,130,Lowell Avenue,,,,,94301,,f2acaa22ea252a9d,America/Los_Angeles
-122.135799,37.4263607,2719,Alma Street,,,,,94306,,2e2ad53c3c2eb8c5,America/Los_Angeles
-122.1273691,37.410333,4151,Baker Avenue,,,,,94306,,cde5011c1f645d9e,America/Los_Angeles
-122.1618997,37.4522441,167,Webster Street,,,,,94301,,48cdee77d0c96f70,America/Los_Angeles
-122.1517909,37.4365367,1429,Alma Street,,,,,94301,,e7722b09e117afa1,America/Los_Angeles
-122.148152,37.4343465,132,Lowell Avenue,,,,,94301,,27157504ecda647d,America/Los_Angeles
-122.1539974,37.444278,465,Addison Avenue,,,,,94301,,de026a172de2d1b2,America/Los_Angeles
-122.1273794,37.4427797,970,Blair Court,,,,,94303,,47fb9c856d7a7d59,America/Los_Angeles
-122.1620348,37.4523293,149,Webster Street,,,,,94301,,00708b82e520fcdb,America/Los_Angeles
-122.1517694,37.436522,1431,Alma Street,,,,,94301,,8c1d96a4c9c500fc,America/Los_Angeles
-122.148839,37.4340643,104,Lowell Avenue,,,,,94301,,e3eb6c126604bafd,America/Los_Angeles
-122.1537526,37.4441043,463,Addison Avenue,,,,,94301,,0c6fc8f84e6422a7,America/Los_Angeles
-122.1267161,37.4433115,990,Blair Court,,,,,94303,,ab037eb55103e5cf,America/Los_Angeles
-122.1437714,37.4272866,2425,Birch Street,,,,,94306,,c52f01149c7751cb,America/Los_Angeles
-122.151787,37.4363727,1435,Alma Street,,,,,94301,,949784443743b085,America/Los_Angeles
-122.1486459,37.4341555,114,Lowell Avenue,,,,,94301,,beea478ad4cfceac,America/Los_Angeles
-122.1530841,37.4434039,438,Addison Avenue,,,,,94301,,10649b20f4d66a07,America/Los_Angeles
-122.1268747,37.4432034,984,Blair Court,,,,,94303,,722de1bfbe32fd43,America/Los_Angeles
-122.14542,37.4289942,2160,Birch Street,,,,,94306,,18676f11d5921e93,America/Los_Angeles
-122.1517509,37.4363571,1437,Alma Street,,,,,94301,,a40b649f0c6b5079,America/Los_Angeles
-122.1485341,37.4342407,120,Lowell Avenue,,,,,94301,,2d2cc1e4829ddb7b,America/Los_Angeles
-122.1523065,37.4448112,536,Addison Avenue,,,,,94301,,192b4ae72a9313b9,America/Los_Angeles
-122.1270192,37.4430738,978,Blair Court,,,,,94303,,6b3f0055ce630b73,America/Los_Angeles
-122.1422263,37.4265099,2575,Birch Street,,,,,94306,,5dd62671a3ecf0cb,America/Los_Angeles
-122.1543673,37.4378049,1249,Alma Street,,,,,94301,,1afeb0a31892e3bc,America/Los_Angeles
-122.1524011,37.44472,526,Addison Avenue,,,,,94301,,6a602716a3a426dd,America/Los_Angeles
-122.1492037,37.4343352,105,Lowell Avenue,,,,,94301,,8a1177780ba3aa15,America/Los_Angeles
-122.1280531,37.4432117,954,Blair Court,,,,,94303,,bf959e4f254a305d,America/Los_Angeles
-122.1413646,37.4260187,2670,Birch Street,,,,,94306,,515a6f62c81e3d8d,America/Los_Angeles
-122.1544897,37.4376957,1251,Alma Street,,,,,94301,,58190042f76d9e25,America/Los_Angeles
-122.1485763,37.4349578,151,Lowell Avenue,,,,,94301,,a6cf5367bab26a4e,America/Los_Angeles
-122.1521348,37.4448712,540,Addison Avenue,,,,,94301,,919878b72b0327e7,America/Los_Angeles
-122.1416322,37.4259369,2650,Birch Street,,,,,94306,,499dab86e608a000,America/Los_Angeles
-122.1278618,37.4431574,958,Blair Court,,,,,94303,,f6b80b147694dfea,America/Los_Angeles
-122.1545256,37.4378126,1237,Alma Street,,,,,94301,,748cdbbfef4b7c1b,America/Los_Angeles
-122.1491333,37.4344546,111,Lowell Avenue,,,,,94301,,ed73dabd24ba12de,America/Los_Angeles
