lon,lat,number,street,unit,city,district,region,postcode,id,hash,tz
-122.8194867,45.4423513,10660,SW DAVIES RD,# 46,,,,97008,,e7b3642277fe76a9,America/Los_Angeles
-122.8541448,45.5129803,17246,SW WHITLEY WAY,,,,,97006,,9fca50c95597237c,America/Los_Angeles
-122.8412114,45.4441689,10550,SW 161ST CT,,,,,97007,,a6195c2c765f78ef,America/Los_Angeles
-122.7908417,45.5182828,10982,SW CELESTE LN,# 104,,,,97225,,0b05c9576def0945,America/Los_Angeles
-122.8549659,45.5333823,1805,NW 173RD AVE,# 1413,,,,97006,,1b0fbf9907ae1b71,America/Los_Angeles
-122.8544152,45.5176026,330,SW 173RD AVE,,,,,97006,,75199b7fa3cde4f0,America/Los_Angeles
-122.8243503,45.4356565,11620,SW AUKLET LOOP,,,,,97007,,e55e138c8de292d8,America/Los_Angeles
-122.7997261,45.4777387,11970,SW 13TH ST,,,,,97005,,1c6b838eca6822cd,America/Los_Angeles
-122.8401064,45.45671,8755,SW IRONSTONE PL,,,,,97007,,598fa7e08edc96a0,America/Los_Angeles
-122.84364,45.514385,16352,SW ESTUARY DR,# 204,,,,97006,,9c48ae2f745fa5fe,America/Los_Angeles
-122.8009388,45.4603288,12035,SW STEAMBOAT DR,,,,,97008,,d5ca11930c641b97,America/Los_Angeles
-122.8292838,45.4430602,14795,SW OSPREY DR,# 915,,,,97007,,5f600e934d421a3b,America/Los_Angeles
-122.835222,45.4349345,11657,SW TEAL BLVD,# F,,,,97007,,3860a8c9df3fd011,America/Los_Angeles
-122.7970531,45.483114,11685,SW 5TH ST,# 1,,,,97005,,59af4c6a88d3d48d,America/Los_Angeles
-122.8138399,45.468499,7075,SW HEATH PL,,,,,97008,,316f5aba871bae7d,America/Los_Angeles
-122.828329,45.4517447,14708,SW BEARD RD,# 126,,,,97007,,132bc7c93848e2e7,America/Los_Angeles
-122.8060328,45.4801908,5450,SW WATSON AVE,,,,,97005,,ce99131aede758d7,America/Los_Angeles
-122.8060315,45.4981408,12520,SW GEM LN,# 704,,,,97005,,82e6c8f0de877134,America/Los_Angeles
-122.8287319,45.4436136,14765,SW OSPREY DR,# 631,,,,97007,,176b4b07e44a3510,America/Los_Angeles
-122.8268143,45.4347266,14730,SW SCHOLLS FERRY RD,# 628,,,,97007,,92ba7d8d2ce1deb7,America/Los_Angeles
-122.8004791,45.4630635,7860,SW HALL BLVD,# 3,,,,97008,,75f7ec626960f739,America/Los_Angeles
-122.8423067,45.5112843,16067,SW GAGE LN,,,,,97006,,311f509f4d2f7501,America/Los_Angeles
-122.8376759,45.4482739,15660,SW TALUS WAY,,,,,97007,,9e52834fd2529253,America/Los_Angeles
-122.850123,45.4964804,3280,SW 170TH AVE,# 2310,,,,97003,,06c0f89220560a3b,America/Los_Angeles
-122.8485579,45.5324352,1800,NW 167TH PL,# 115,,,,97006,,aa22be2c56a4deed,America/Los_Angeles
-122.8173884,45.4800648,5475,SW MENLO DR,,,,,97005,,a9951d5ebaccebda,America/Los_Angeles
-122.7485027,45.5061435,6960,SW POINTER RD,# 303,,,,97225,,f2893b023154f4e8,America/Los_Angeles
-122.7843159,45.517159,446,SW VALERIA VIEW DR,# 202,,,,97225,,c5db2dbb4ab8298f,America/Los_Angeles
-122.8331684,45.4318751,15175,SW WARBLER WAY,,,,,97007,,919d7df9b803fdeb,America/Los_Angeles
-122.8513783,45.5174449,16870,SW SPRINGWATER LN,,,,,97006,,45693731706660fe,America/Los_Angeles
-122.821306,45.4428248,14075,SW TEAL BLVD,# C,,,,97008,,b0665d5fed69c907,America/Los_Angeles
-122.7970101,45.4716245,11675,SW BAKER ST,,,,,97008,,086f17f449ddf09b,America/Los_Angeles
-122.8103349,45.4609084,8145,SW FOXGLOVE PL,,,,,97008,,a53f4abd3c2bdeb6,America/Los_Angeles
-122.8331066,45.4399648,15290,SW TEAL BLVD,# I,,,,97007,,6e5d7b690ea2d195,America/Los_Angeles
-122.8246723,45.5059904,1885,SW 144TH AVE,,,,,97005,,6a63ea4901fb3949,America/Los_Angeles
-122.7782868,45.5118896,9755,SW BARNES RD,# 690,,,,97225,,d4d23de1b7dcecb4,America/Los_Angeles
-122.8121425,45.4769071,13155,SW ALLEN BLVD,# 7,,,,97005,,a6a17f1370c5b238,America/Los_Angeles
-122.8187078,45.4395668,13800,SW SCHOLLS FERRY RD,# 103,,,,97007,,2f0d8789fecafc68,America/Los_Angeles
-122.8238356,45.5060313,14307,SW COMPASS DR,,,,,97005,,25d6563cd572e661,America/Los_Angeles
-122.8241843,45.4461759,14315,SW EQUESTRIAN LN,,,,,97008,,c501d729ed94b310,America/Los_Angeles
-122.8104185,45.4962593,3205,SW CEDAR HILLS BLVD,# 90,,,,97005,,e3a0e2a83426e5fd,America/Los_Angeles
-122.8111818,45.4813043,5332,SW ERICKSON AVE,,,,,97005,,413427fdb8c3dcc6,America/Los_Angeles
-122.8365587,45.4673447,7275,SW 155TH AVE,,,,,97007,,22d154896014c5d4,America/Los_Angeles
-122.8045015,45.4655754,7535,SW HALL BLVD,,,,,97008,,c5901a97f8b1aa68,America/Los_Angeles
-122.8111399,45.4502092,9760,SW NEW FOREST DR,,,,,97008,,1ea5562f53c842b4,America/Los_Angeles
-122.8002747,45.4567993,11940,SW BEAVERWOOD CT,,,,,97008,,08b2adc3899e9c16,America/Los_Angeles
-122.7829818,45.460098,10290,SW CRESTWOOD CT,,,,,97008,,030f06c048a32775,America/Los_Angeles
-122.8300082,45.4577502,14833,SW CITRINE LOOP,,,,,97007,,8ffc8860c2f52b5b,America/Los_Angeles
-122.8440165,45.4919097,16245,SW AUDUBON ST,# 201,,,,97003,,389fb23cc7e80af8,America/Los_Angeles
-122.801322,45.5238387,565,NW LOST SPRINGS TER,# 402,,,,97229,,b29673683d3a8a8b,America/Los_Angeles
-122.8305246,45.4338665,14924,SW SCHOLLS FERRY RD,,,,,97007,,5b9570bfe8c161ed,America/Los_Angeles
-122.7927988,45.4616135,8196,SW HALL BLVD,# 217,,,,97008,,a3e5828d19046477,America/Los_Angeles
-122.8010965,45.4604733,12121,SW STEAMBOAT DR,,,,,97008,,1ad7642c9fabdc17,America/Los_Angeles
-122.7994421,45.4527465,9295,SW TEMPLAR PL,,,,,97008,,4024c373473da8aa,America/Los_Angeles
-122.8128423,45.4429256,10635,SW COTTONTAIL PL,,,,,97008,,5deaa7bf40204616,America/Los_Angeles
-122.835763,45.4366032,11669,SW TEAL BLVD,# F,,,,97007,,97a47bf02703e86a,America/Los_Angeles
-122.7815699,45.4574914,8600,SW SCHOLLS FERRY RD,# 84,,,,97008,,5557eafbbb3b60ac,America/Los_Angeles
-122.8082873,45.4753577,12820,SW DALE CIR,,,,,97008,,86618ffb9a5f7b89,America/Los_Angeles
-122.7880454,45.51805,10926,SW CELESTE LN,# 302,,,,97225,,d7d00b6acd733766,America/Los_Angeles
-122.8366433,45.4660456,15530,SW NEPTUNE LN,,,,,97007,,6b7ae2229aaef980,America/Los_Angeles
-122.7966625,45.492041,3820,SW 117TH AVE,# 71,,,,97005,,d85c092353f8744e,America/Los_Angeles
-122.7825186,45.460087,10270,SW CRESTWOOD CT,,,,,97008,,35e24e996950a8d7,America/Los_Angeles
-122.8233256,45.4808716,14195,SW WINDJAMMER WAY,,,,,97005,,19e8c8590f44300b,America/Los_Angeles
-122.8336206,45.4498311,15240,SW SAPPHIRE DR,,,,,97007,,056c992f51d29f00,America/Los_Angeles
-122.8039993,45.4732038,6494,SW 124TH AVE,,,,,97008,,f8ca971990a56dbb,America/Los_Angeles
-122.8123234,45.4746837,6283,SW ERICKSON AVE,,,,,97008,,426b72a94f1e2f95,America/Los_Angeles
-122.8032125,45.4791137,12275,SW 12TH ST,# 3,,,,97005,,5c964d4dfeea4174,America/Los_Angeles
-122.8118702,45.4884262,13095,SW CANYON RD,,,,,97005,,fba5cfe446e8d0bf,America/Los_Angeles
-122.8207705,45.4675889,13950,SW 27TH ST,,,,,97008,,3e8dc30eb3b2efac,America/Los_Angeles
-122.8213481,45.4768325,5940,SW 141ST AVE,# 101,,,,97005,,d19f7ab5de2b05a7,America/Los_Angeles
-122.8191412,45.4831633,13775,SW 6TH ST,# C,,,,97005,,d2da6212c72892de,America/Los_Angeles
-122.8626144,45.5288447,17990,NW FIELDSTONE DR,,,,,97006,,61fd5a54d96fac98,America/Los_Angeles
-122.7959545,45.5263941,772,NW 118TH AVE,,,,,97229,,d1b8a6274a03ddd2,America/Los_Angeles
-122.824462,45.4768305,14335,SW ALLEN BLVD,# 204,,,,97005,,8910943ae7b784e9,America/Los_Angeles
-122.8338335,45.4281269,15305,SW MALLARD DR,# 101,,,,97007,,508e9b83c3125af3,America/Los_Angeles
-122.805761,45.4960793,3329,SW 125TH AVE,,,,,97005,,31fb08a516c1404d,America/Los_Angeles
-122.8183718,45.477874,5815,SW MENLO DR,# 50,,,,97005,,1a0ac5de0eef5730,America/Los_Angeles
-122.838592,45.4628306,7860,SW BARNARD DR,,,,,97007,,14a832edc1812fba,America/Los_Angeles
-122.8263258,45.4367038,14505,SW QUAIL LN,# 303,,,,97007,,9beaceb2ed0a23e5,America/Los_Angeles
-122.7445754,45.4802847,5375,SW DOVER LN,,,,,97225,,ce5bfd495aad268a,America/Los_Angeles
-122.8429103,45.5112233,16133,SW GAGE LN,,,,,97006,,6c46e6ff92052731,America/Los_Angeles
-122.8002961,45.5238243,590,NW LOST SPRINGS TER,# 301,,,,97229,,e82af139ae9be26e,America/Los_Angeles
-122.8158327,45.4815844,13500,SW HAZEL ST,,,,,97005,,f0bb3a322a7af1f2,America/Los_Angeles
-122.8062344,45.4869551,12610,SW FARMINGTON RD,# 5,,,,97005,,c90b149d9d1e733d,America/Los_Angeles
-122.8410891,45.512284,1050,SW 160TH AVE,# 411,,,,97006,,635cd582f8239f55,America/Los_Angeles
-122.8093219,45.4626752,12840,SW BARBERRY DR,,,,,97008,,25b73bc6ed55f851,America/Los_Angeles
-122.828469,45.4361774,14700,SW SCHOLLS FERRY RD,# 117,,,,97007,,c1f348cc2a0ded12,America/Los_Angeles
-122.7981667,45.4453587,11790,SW BOONES BEND DR,,,,,97008,,e5b7bdd67da485fb,America/Los_Angeles
-122.7999973,45.4519941,11995,SW BURNETT LN,,,,,97008,,d5efe6d7b2b53910,America/Los_Angeles
-122.7959309,45.4837831,4915,SW GRIFFITH DR,# 100,,,,97005,,5a6488fda3036b35,America/Los_Angeles
-122.7911977,45.4611351,8223,SW CIRRUS DR,,,,,97008,,29e9ccf356ddbe49,America/Los_Angeles
-122.8352083,45.4572164,8555,SW TURQUOISE LOOP,,,,,97007,,c2db0c96d88530ae,America/Los_Angeles
-122.8305585,45.4958635,14921,SW MILLIKAN WAY,# 925,,,,97003,,c806ea4d31810ac9,America/Los_Angeles
-122.8240266,45.4368002,11417,SW DAVIES RD,# 1316,,,,97007,,65f2ef5cb629dc6d,America/Los_Angeles
-122.8073002,45.4909747,12600,SW CRESCENT ST,# 422,,,,97005,,2007e194a1c045b8,America/Los_Angeles
-122.7629377,45.483828,8370,SW APPLE WAY,# 101,,,,97225,,c7142f0b0f376a93,America/Los_Angeles
-122.7801615,45.5026142,10100,SW INGLEWOOD ST,,,,,97225,,ae2009d0846b6cea,America/Los_Angeles
-122.799588,45.493572,3737,SW 117TH AVE,# 24,,,,97005,,d89b2364b9416507,America/Los_Angeles
-122.7968051,45.5254851,712,NW 118TH AVE,,,,,97229,,17b010fb75755ec3,America/Los_Angeles
-122.8289156,45.4357625,14706,SW SCHOLLS FERRY RD,# 228,,,,97007,,a14220a89250f8d0,America/Los_Angeles
-122.8222197,45.4826458,14140,SW 6TH ST,,,,,97005,,798030ea0fbcd4e5,America/Los_Angeles
-122.7459771,45.4830513,5110,SW DOVER LN,,,,,97225,,63cb056e696f319c,America/Los_Angeles
-122.8315856,45.464564,7635,SW EVERETT PL,,,,,97007,,dc1cfb881a0e602f,America/Los_Angeles
-122.8454211,45.505031,2032,SW MERLO CT,# 221,,,,97003,,cba5efa951fb7535,America/Los_Angeles
-122.7895855,45.4822155,10950,SW 5TH ST,# 330,,,,97005,,f97569c3d2d2ab68,America/Los_Angeles
-122.8565387,45.534365,1865,NW 173RD AVE,# 2101,,,,97006,,21d1a73749d528f9,America/Los_Angeles
-122.8315017,45.4737768,15055,SW DAPHNE CT,,,,,97007,,9266fbffd63d3803,America/Los_Angeles
-122.8224097,45.4826168,14150,SW 6TH ST,,,,,97005,,6ffc14514ab6d4b6,America/Los_Angeles
-122.8183679,45.4882537,13787,SW FARMINGTON RD,# 267,,,,97005,,43579045594f6357,America/Los_Angeles
-122.7943653,45.4802554,5478,SW ALGER AVE,# D8,,,,97005,,70fc266062b2cae4,America/Los_Angeles
-122.8663042,45.5247572,750,NW 185TH AVE,# 204,,,,97006,,33265cf416fdd7e2,America/Los_Angeles
-122.8269329,45.433803,14754,SW SCHOLLS FERRY RD,# 1013,,,,97007,,8c5cdff6edd0120e,America/Los_Angeles
-122.782617,45.4618102,8050,SW 103RD AVE,,,,,97008,,8dd21137063af630,America/Los_Angeles
-122.8339932,45.4510238,9528,SW 153RD AVE,,,,,97007,,e81115ee0d088ef1,America/Los_Angeles
-122.8632741,45.5260113,18085,NW WALKER RD,,,,,97006,,2a5e923be8bd1415,America/Los_Angeles
-122.7925531,45.4696132,6970,SW KING BLVD,# 19,,,,97008,,7003cddec1fa9988,America/Los_Angeles
-122.8006053,45.5218994,430,NW LOST SPRINGS TER,# 208,,,,97229,,a148794cc9b7e7c7,America/Los_Angeles
-122.8213185,45.4474351,10010,SW STEEPLECHASE CIR,,,,,97008,,019b1030cf573053,America/Los_Angeles
-122.8295623,45.443255,14865,SW OSPREY DR,# 821,,,,97007,,7758191ff72bda7e,America/Los_Angeles
-122.7620095,45.4848391,8250,SW APPLE WAY,# 202,,,,97225,,39eda19c04e51fc1,America/Los_Angeles
-122.7528492,45.504096,7335,SW CANYON LN,,,,,97225,,675349932690ab7f,America/Los_Angeles
-122.8353996,45.436134,11665,SW TEAL BLVD,# J,,,,97007,,58b84a4cd08f6cd2,America/Los_Angeles
-122.8161109,45.4860009,4720,SW FAIRMOUNT DR,,,,,97005,,599a067a2a9b0d3f,America/Los_Angeles
-122.809728,45.4653484,7575,SW ERICA PL,,,,,97008,,af653b6c0c020bf0,America/Los_Angeles
-122.7979641,45.4815588,11750,SW 7TH ST,,,,,97005,,68a577acdc82e430,America/Los_Angeles
-122.8095666,45.4908071,12900,SW CRESCENT ST,# 230,,,,97005,,43aa93a2ff739a41,America/Los_Angeles
-122.8311227,45.4743691,14985,SW DAPHNE CT,,,,,97007,,9f293d88981b9e3b,America/Los_Angeles
-122.8636434,45.5229732,18142,NW CAMBRAY ST,,,,,97006,,d5874823e438bb72,America/Los_Angeles
-122.8336072,45.4545636,15210,SW EMERALD ST,,,,,97007,,857954e65e1eb8ec,America/Los_Angeles
-122.8426748,45.4675562,7240,SW 161ST PL,,,,,97007,,46b7f7ba35d56f75,America/Los_Angeles
-122.8291855,45.485776,14825,SW FARMINGTON RD,# 205,,,,97078,,b1b64cd4ab5f9ac0,America/Los_Angeles
-122.8272586,45.4589073,14600,SW SEXTON MOUNTAIN DR,,,,,97007,,28b9758a3795a5ef,America/Los_Angeles
-122.7983893,45.5201552,233,NW 117TH LOOP,,,,,97229,,f0b6c38230982917,America/Los_Angeles
-122.7997682,45.5251175,645,NW FALLING WATERS LN,,,,,97229,,4cbac1561074238d,America/Los_Angeles
-122.8306472,45.4330991,14940,SW SCHOLLS FERRY RD,# 303,,,,97007,,d149e699fcb3b275,America/Los_Angeles
-122.8511264,45.5123103,1070,SW 170TH AVE,# 100,,,,97003,,ee2ad4548305a296,America/Los_Angeles
-122.8359191,45.4563759,15480,SW EMERALD ST,,,,,97007,,5603db09845bfc44,America/Los_Angeles
-122.7734929,45.4545893,9115,SW OLESON RD,# 106,,,,97223,,6560323abd2425dc,America/Los_Angeles
-122.796489,45.5260453,724,NW 118TH AVE,# 101,,,,97229,,87e90ca1cbb941e6,America/Los_Angeles
-122.8009866,45.5250576,635,NW LOST SPRINGS TER,# 404,,,,97229,,f7aef1c483cf77f7,America/Los_Angeles
-122.8400069,45.4634798,15865,SW BRIDLE HILLS DR,,,,,97007,,5acafffa3509ae01,America/Los_Angeles
-122.8178824,45.4842089,4905,SW SPENCER AVE,# 37,,,,97005,,066a61b13f4e6aa3,America/Los_Angeles
-122.8103191,45.4545381,9010,SW 130TH AVE,,,,,97008,,b04196bb79dd8bbe,America/Los_Angeles
-122.8438706,45.5139801,16356,SW ESTUARY DR,# 101,,,,97006,,e9ce243e12752a45,America/Los_Angeles
-122.8182058,45.4818694,13727,SW HAZEL ST,# 101,,,,97005,,93b6e95a3f340b72,America/Los_Angeles
-122.8237625,45.487334,4505,SW 142ND AVE,# 139,,,,97005,,9530742541f5b914,America/Los_Angeles
-122.8082806,45.4695404,6970,SW DALE AVE,,,,,97008,,2572397afc6390e7,America/Los_Angeles
-122.7570809,45.5017259,7805,SW CANYON LN,,,,,97225,,01041ced907132f9,America/Los_Angeles
-122.819881,45.4852743,4820,SW 139TH AVE,,,,,97005,,3239ccb51a60deb9,America/Los_Angeles
-122.8443311,45.4334932,16240,SW BLACKBIRD DR,,,,,97007,,337ba2af69900585,America/Los_Angeles
-122.8612878,45.5279467,1185,NW 178TH AVE,,,,,97006,,a7298a9cbf1d793d,America/Los_Angeles
-122.7973957,45.4916396,3880,SW 117TH AVE,# 80,,,,97005,,f7f62a63ab7b01fc,America/Los_Angeles
-122.8044738,45.4752548,6200,SW HALL BLVD,# 118,,,,97008,,b8e5d1d9102f9eaa,America/Los_Angeles
-122.7994152,45.4820637,11875,SW 7TH ST,# 15,,,,97005,,c6927ba12a56fa33,America/Los_Angeles
-122.8404487,45.5247969,720,NW ISLAND TER,# A12,,,,97006,,99c70fa7d32c5a7f,America/Los_Angeles
-122.8006604,45.4614376,12034,SW WINDMILL DR,,,,,97008,,e557b9575f80f46e,America/Los_Angeles
-122.8427039,45.4923409,16224,SW AUDUBON ST,# 202,,,,97003,,119dcd5b6c67f26b,America/Los_Angeles
-122.8486286,45.5163144,16675,SW ESTUARY DR,,,,,97006,,2370360457fbff3c,America/Los_Angeles
-122.8122371,45.4441368,13160,SW SNOWSHOE LN,,,,,97008,,97f1e180bbbcdf66,America/Los_Angeles
-122.8010242,45.4613886,12027,SW WALDEN LN,,,,,97008,,bd6fb39b1baf0be6,America/Los_Angeles
-122.835184,45.4330337,12041,SW SAGEHEN ST,,,,,97007,,d0b847279b6c6ad3,America/Los_Angeles
-122.8410286,45.5106265,15927,SW KAYLYNN LN,,,,,97006,,272aa2167789faaf,America/Los_Angeles
-122.7631823,45.5022681,2440,SW 84TH AVE,,,,,97225,,51b445be34a0d74f,America/Los_Angeles
-122.7974669,45.4770672,11655,SW ALLEN BLVD,# 16,,,,97005,,ff41fb5b871f2546,America/Los_Angeles
-122.8042439,45.4866813,4505,SW HALL BLVD,,,,,97005,,ccbc1adf4afc0ac3,America/Los_Angeles
-122.8280109,45.4367798,14645,SW QUAIL LN,# 103,,,,97007,,fc8a7b767743efac,America/Los_Angeles
-122.8307882,45.4398423,15266,SW TEAL BLVD,# A,,,,97007,,3f093de30aeed182,America/Los_Angeles
-122.798627,45.4942754,11855,SW CENTER ST,# 116,,,,97005,,8baa530221b1f2d3,America/Los_Angeles
-122.8288176,45.4321179,14600,SW MAGPIE LN,# 202,,,,97007,,2f069dea8a3f222c,America/Los_Angeles
-122.8233818,45.4783974,14250,SW BONNIE BRAE ST,,,,,97005,,c54594ec8a0249b2,America/Los_Angeles
-122.8198924,45.4413636,10880,SW DAVIES RD,# 3027,,,,97008,,32f5ede0a40687bd,America/Los_Angeles
-122.8295306,45.4670038,7335,SW PALMER WAY,,,,,97007,,549c7dae60b20680,America/Los_Angeles
-122.8472168,45.469313,6967,SW 166TH TER,,,,,97007,,cfe5a04c6c906b73,America/Los_Angeles
-122.8296536,45.4859776,14825,SW FARMINGTON RD,# 118,,,,97078,,431356863bd62833,America/Los_Angeles
-122.8029649,45.4846885,4820,SW TUCKER AVE,# 412,,,,97005,,511f285303d7bc0c,America/Los_Angeles
-122.8177327,45.4812434,5355,SW MENLO DR,,,,,97005,,04009b7dcb3f9b19,America/Los_Angeles
-122.820014,45.4805897,13865,SW BERTHOLD ST,,,,,97005,,495ecafc321c3f6d,America/Los_Angeles
-122.8337447,45.4951159,15214,SW MILLIKAN WAY,# 725,,,,97003,,d1a312cea0f5ffd1,America/Los_Angeles
-122.8567619,45.5324543,1755,NW 173RD AVE,# 501,,,,97006,,7bb9fe70a94d2796,America/Los_Angeles
-122.8152922,45.4747269,13448,SW 17TH ST,,,,,97008,,78f2e598be4c1c70,America/Los_Angeles
-122.795694,45.4626632,11525,SW BEL AIRE LN,,,,,97008,,de8ae81cc2af9e84,America/Los_Angeles
-122.7968802,45.4762437,11700,SW ALLEN BLVD,# 30,,,,97005,,348755bea44e62b7,America/Los_Angeles
-122.8489131,45.5242748,623,NW PACIFIC GROVE DR,,,,,97006,,b5b148011dc556cd,America/Los_Angeles
-122.8149544,45.4448579,10390,SW 135TH AVE,,,,,97008,,4bcf66102a18ec06,America/Los_Angeles
-122.7997335,45.5222806,500,NW LOST SPRINGS TER,# 303,,,,97229,,9fc35c5f23399b2b,America/Los_Angeles
-122.8509412,45.4738591,16925,SW FERRELO PL,,,,,97007,,bbfd81b758b2bf46,America/Los_Angeles
-122.8097212,45.4767041,12955,SW ALLEN BLVD,# 2,,,,97005,,98e4598155f3a762,America/Los_Angeles
-122.7984762,45.4616857,8095,SW HALL BLVD,# 30,,,,97008,,a6ef8cd0d47de269,America/Los_Angeles
-122.8542296,45.5267653,980,NW 170TH DR,,,,,97006,,11556b77b21890fd,America/Los_Angeles
-122.8189884,45.4770847,13795,SW ALLEN BLVD,# 28,,,,97005,,36251f37372eb4ab,America/Los_Angeles
-122.845203,45.5195331,16335,NW SCHENDEL AVE,# H,,,,97006,,5d6ebc0114e65c1a,America/Los_Angeles
-122.7749155,45.4847522,4925,SW JAMIESON RD,# 3,,,,97005,,0fc0570f94712b8d,America/Los_Angeles
-122.8402988,45.4370964,15890,SW CARDINAL LOOP,,,,,97007,,f16276eaae50ac1a,America/Los_Angeles
-122.8092714,45.4911284,12875,SW CRESCENT ST,# 506,,,,97005,,092aa3d9d03d05c1,America/Los_Angeles
-122.8220409,45.4421991,14135,SW TEAL BLVD,# B,,,,97008,,ea6002eb3945ccf9,America/Los_Angeles
-122.8509135,45.4952121,3280,SW 170TH AVE,# 601,,,,97003,,f71cd61589f9296b,America/Los_Angeles
-122.8423385,45.4324788,16100,SW BOBOLINK ST,,,,,97007,,6985611335f2acce,America/Los_Angeles
-122.8232662,45.434091,14403,SW BARROWS RD,,,,,97007,,4e8735465fbddd63,America/Los_Angeles
-122.8530117,45.4299961,12410,SW 171ST TER,,,,,97007,,6072bcabd7ce4633,America/Los_Angeles
-122.7744741,45.454262,9180,SW HALL BLVD,,,,,97223,,a454648272240155,America/Los_Angeles
-122.8009694,45.461781,12068,SW WINDMILL DR,,,,,97008,,dcc57f2bbd6709c2,America/Los_Angeles
-122.7673886,45.4942311,8805,SW WILLOW LN,,,,,97225,,ad3b80813c40d649,America/Los_Angeles
-122.8273573,45.4830401,5005,SW MURRAY BLVD,# 210,,,,97005,,a7482dfa4a86e363,America/Los_Angeles
-122.8299029,45.4345129,14878,SW SCHOLLS FERRY RD,# 303,,,,97007,,aedc511570783ee3,America/Los_Angeles
-122.7760784,45.4825827,5195,SW CHERRY AVE,,,,,97005,,a8e9cd39b4064251,America/Los_Angeles
-122.8083958,45.4891765,4250,SW ROSE BIGGI AVE,# 7,,,,97005,,f7020d5cd801e19d,America/Los_Angeles
-122.8277293,45.4827514,14637,SW REDBUD WAY,,,,,97007,,29b62a5f04bf1f96,America/Los_Angeles
-122.7982564,45.4615664,11849,SW WINDMILL DR,,,,,97008,,a7d9991edb9ef0d4,America/Los_Angeles
-122.8022647,45.4606551,12161,SW STEAMBOAT DR,,,,,97008,,a7119a15ac2d008b,America/Los_Angeles
-122.8544986,45.430024,17231,SW GOLDCREST LN,,,,,97007,,7e3905a03805cf28,America/Los_Angeles
-122.7939033,45.4735739,6455,SW KING BLVD,,,,,97008,,2d65ee7d290c77d2,America/Los_Angeles
-122.8352525,45.4481978,9930,SW HALITE CT,,,,,97007,,84d04822b0a1172d,America/Los_Angeles
-122.7905026,45.4636696,7759,SW CIRRUS DR,,,,,97008,,fd36b7cf1a8b8f5c,America/Los_Angeles
-122.847347,45.4713302,16441,SW TIMBERLAND DR,,,,,97007,,d713de03eb9f6546,America/Los_Angeles
-122.8424265,45.4280301,16101,SW BLUE GOOSE LN,,,,,97007,,f2c8e324a7d32a37,America/Los_Angeles
-122.8136814,45.4636579,13295,SW HANSON RD,,,,,97008,,311b696f895bcf08,America/Los_Angeles
-122.809349,45.4680611,7150,SW SORRENTO RD,,,,,97008,,48b705a53039fc82,America/Los_Angeles
-122.8421526,45.4382504,11295,SW TANAGER TER,,,,,97007,,799f7573db6034d4,America/Los_Angeles
-122.8100899,45.4759878,12960,SW ALLEN BLVD,,,,,97005,,91458140a1544e24,America/Los_Angeles
-122.7998203,45.4609198,11918,SW WINDMILL DR,,,,,97008,,367619a7023fd014,America/Los_Angeles
-122.7807364,45.4572812,8600,SW SCHOLLS FERRY RD,# 65,,,,97008,,88f7ef125b6148e8,America/Los_Angeles
-122.8283107,45.4505617,14720,SW BEARD RD,# 301,,,,97007,,fe61771716f47017,America/Los_Angeles
-122.8552577,45.5123038,17320,W BASELINE RD,,,,,97003,,1e2f0509b8cc9879,America/Los_Angeles
-122.8215134,45.4663457,7420,SW 140TH AVE,,,,,97008,,2d803c6eab0972ed,America/Los_Angeles
-122.7997583,45.4530449,11940,SW SETTLER WAY,,,,,97008,,f8a718c2596e979e,America/Los_Angeles
-122.8243092,45.4384842,11235,SW DAVIES RD,,,,,97007,,9d66c46ca99066ce,America/Los_Angeles
-122.8257941,45.4778896,5820,SW MURRAY BLVD,# 17,,,,97005,,001752d765dcebbd,America/Los_Angeles
-122.8250975,45.4864322,4650,SW MURRAY BLVD,# 60,,,,97005,,150e650c53a6e387,America/Los_Angeles
-122.8390059,45.4704083,15695,SW BEVERLY BEACH CT,,,,,97007,,97305086b6b98dd3,America/Los_Angeles
-122.8155775,45.4809386,13495,SW BERTHOLD ST,,,,,97005,,57e6241a2907791c,America/Los_Angeles
-122.8195611,45.4505835,13880,SW HARNESS LN,,,,,97008,,077a77c65284a2f0,America/Los_Angeles
-122.8100245,45.4735552,12975,SW 19TH ST,,,,,97008,,378b47e2558e63f9,America/Los_Angeles
-122.8624721,45.5240345,18017,NW DUSTIN LN,,,,,97006,,5c18bd426956c02c,America/Los_Angeles
-122.8383433,45.4269688,15684,SW SORA CT,,,,,97007,,be2d4f86c2dc5b73,America/Los_Angeles
-122.8424277,45.4935028,16000,SW AUDUBON ST,# 101,,,,97003,,88a4c4de0955b6e7,America/Los_Angeles
-122.8454978,45.5182281,16475,SW ESTUARY DR,# 202,,,,97006,,e69c8dc2a6ce4eb6,America/Los_Angeles
-122.7836432,45.5172314,458,SW VALERIA VIEW DR,# 202,,,,97225,,4983316166461ad4,America/Los_Angeles
-122.7947323,45.4770721,11450,SW 14TH ST,,,,,97005,,effaafc0b7b73ec5,America/Los_Angeles
-122.827113,45.4662932,14525,SW FOREST DR,,,,,97007,,7f47ad6c9730d8af,America/Los_Angeles
-122.8352499,45.4349066,11657,SW TEAL BLVD,# C,,,,97007,,54c123324f1bd0ee,America/Los_Angeles
-122.7645016,45.5033126,2290,SW 85TH AVE,,,,,97225,,f9539ba67760b68e,America/Los_Angeles
